name,a,age,alower,aupper,b,dec,density,densitylower,densityupper,ecc,fe,feh,felower,feupper,firstref,firsturl,k,kid,koi_star,logg,m,mass,masslower,massupper,mstar,mstarlower,mstarupper,mupper,orbref,orburl,per,r,ra,rho,rhostar,rlower,rprs,rstar,rstarlower,rstarupper,rupper,shk,source,teff,tefflower,teffupper,tt,ua,ub,udensity,ufe,ufeh,uk,ulogg,um,umass,umstar,ur,urho,urholower,urhostar,urhoupper,urstar,uteff,vmag,vsini,flux,uflux
KOI-200 b,0.0827067,,0.00246151,0.00246151,,,0.37,0.13,0.13,0.287,0.34,,0.14,0.14,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.2,212.01863965049716,212.01863965049716,28.73910737671989,28.73910737671989,1.4,0.11,0.14,,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...554A.114H,7.340717999999999,14.795854564839056,,0.37,0.58,1.5692573023314154,,1.51,0.14,0.14,1.5692573023314154,,,6050.0,110.0,110.0,,0.00246151,,0.13,0.14,,,,28.73910737671989,28.73910737671989,0.125,1.5692573023314154,0.13,,,,0.14,110.0,,5.0,400.66726135688384,83.29331763742256
KOI-889 b,0.0807413,,0.00183503,0.00183503,,,11.0,2.0,2.0,0.569,-0.07,,0.15,0.15,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.5,3173.332123631616,3173.332123631616,158.14236768102842,158.14236768102842,0.88,0.06,0.06,,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...554A.114H,8.884924,11.54525015286684,,11.0,1.79,0.6725388438563208,,0.88,0.04,0.04,0.6725388438563208,,,5330.0,120.0,120.0,,0.00183503,,2.0,0.15,,,,158.14236768102842,158.14236768102842,0.06,0.6725388438563208,2.0,,,,0.04,120.0,,3.5,86.01467547545285,11.680499676671028
Kepler-10 b,0.0167573,,0.000374465,0.000374465,,,8.8,2.9,2.1,0.0,-0.15,,0.04,0.04,Batalha 2011,http://adsabs.harvard.edu/abs/2011ApJ...729...27B,,,,4.341,4.539183971075625,4.539183971075625,1.2484821728432258,1.2484821728432258,0.895,0.06,0.06,,Batalha 2011,http://adsabs.harvard.edu/abs/2011ApJ...729...27B,0.8374950000000001,1.4159969087972906,,8.8,,0.035999883413555755,,1.056,0.021,0.021,0.03299991181072733,,,5627.0,44.0,44.0,,0.000374465,,2.5,0.04,,,,1.2484821728432258,1.2484821728432258,0.06,0.03449989761214154,2.5,,,,0.021,44.0,,0.5,3572.047764088561,241.14924521671827
Kepler-11 b,0.0914497,,0.00152417,0.00152417,,,1.72,0.91,1.25,0.045,0.0182,,0.0017,0.0015,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,,,,4.3660000000000005,1.8999204157878875,1.8999204157878875,0.99994640453952,1.3999503916842422,0.961,0.025,0.025,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,10.3039,1.7979205092425643,,1.72,1.122,0.050440413289224065,,1.065,0.022000000000000002,0.017,0.030264247973534438,,,5663.0,66.0,55.0,,0.00152417,,1.08,0.0016,,,,1.1999483981118808,1.1999483981118808,0.025,0.04035233063137925,1.08,,,,0.0195,60.5,,0.4,125.1442044450873,8.185504301231497
Kepler-11 c,0.10690899999999999,,0.00178182,0.00178182,,,0.66,0.35,0.66,0.0256125,0.0182,,0.0017,0.0015,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,,,,4.3660000000000005,2.8998763548257505,2.8998763548257505,1.599936494426032,2.8998763548257505,0.961,0.025,0.025,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,13.0241,2.8674366146658086,,0.66,1.122,0.05994641357771124,,1.065,0.022000000000000002,0.017,0.049955400692996345,,,5663.0,66.0,55.0,,0.00178182,,0.505,0.0016,,,,2.2499064246258915,2.2499064246258915,0.025,0.0549509071353538,0.505,,,,0.0195,60.5,,0.4,91.56864283996157,5.989369008325868
Kepler-11 d,0.154764,,0.0025794,0.0025794,,,1.28,0.27,0.14,0.0036054999999999998,0.0182,,0.0017,0.0015,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,,,,4.3660000000000005,7.2997072762880375,7.2997072762880375,1.4999386758059654,0.7999666581299588,0.961,0.025,0.025,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,22.6845,3.117217541274047,,1.28,1.122,0.06993742646242612,,1.065,0.022000000000000002,0.017,0.05994641357771122,,,5663.0,66.0,55.0,,0.0025794,,0.205,0.0016,,,,1.1499526669679625,1.1499526669679625,0.025,0.06494192002006867,0.205,,,,0.0195,60.5,,0.4,43.69536990672379,2.8580478978215362
Kepler-11 e,0.19466,,0.00324434,0.00324434,,,0.58,0.16000000000000006,0.11,0.012,0.0,,0.1,0.1,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,,,,4.3660000000000005,8.400274420006024,8.400274420006024,1.9005433363462887,2.4980385658330824,0.961,0.025,0.025,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,31.9996,4.185175598375692,,0.58,1.122,0.08989647382135747,,1.1,0.1,0.1,0.0699193800034493,,,5663.0,60.0,55.0,,0.00324434,,0.135,0.1,,,,2.1992909510896848,2.1992909510896848,0.025,0.07990792691240338,0.135,,,,0.1,57.5,,0.4,29.465107418885587,5.576500699051363
Kepler-11 f,0.250413,,0.00417356,0.00417356,,,0.69,0.29,0.32,0.013000000000000001,0.0,,0.1,0.1,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,,,,4.3660000000000005,2.2979126237822642,2.2979126237822642,1.2003456688761671,2.199656440192829,0.961,0.025,0.025,,Lissauer 2013,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,46.6888,2.4871383164265217,,0.69,1.122,0.0699193800034493,,1.065,0.022000000000000002,0.017,0.03995396345620169,,,5663.0,60.0,55.0,,0.00417356,,0.305,0.1,,,,1.700001054534498,1.700001054534498,0.025,0.0549366717298255,0.305,,,,0.0195,57.5,,0.4,16.690201104719186,1.068910512713123
Kepler-12 b,0.055634800000000005,,0.0009272460000000001,0.0009272460000000001,,,0.111,0.009000000000000001,0.011000000000000001,0.0,0.07,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.175,137.2827922064879,137.2827922064879,13.204612789996984,13.204612789996984,1.166,0.054000000000000006,0.051,,Fortney 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....9F,4.4379637,18.999222338941067,,0.111,0.4956,0.3586873833900377,,1.483,0.029,0.025,0.31385146046628304,,,5947.0,100.0,100.0,,0.0009272460000000001,,0.01,0.04,,,,13.204612789996984,13.204612789996984,0.0525,0.3362694219281604,0.01,,,,0.027000000000000003,100.0,,0.8,797.3901079655427,66.528375513522
Kepler-14 b,0.08068789999999999,,0.0013448,0.0013448,,,7.1,1.1,1.1,0.0350051,0.12,,0.06,0.06,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,3.9939999999999998,2671.7030968163103,2671.7030968163103,93.3036473335342,93.3036473335342,1.5119999999999998,0.043,0.043,,Bucchave 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....3B,6.7901229999999995,12.733402110346338,,7.1,,0.6052849594706888,,2.048,0.084,0.11199999999999999,0.8182555933585236,,,6395.0,60.0,60.0,,0.0013448,,1.1,0.06,,,,93.3036473335342,93.3036473335342,0.043,0.7117702764146062,1.1,,,,0.098,60.0,,7.9,966.7075816755189,104.46997253682551
Kepler-15 b,0.05713819999999999,,0.000952303,0.000952303,,,0.93,0.382,0.018000000000000002,0.133933,0.36,,0.07,0.07,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.46,210.53157572562012,210.53157572562012,25.097882459576176,25.097882459576176,1.018,0.032,0.044000000000000004,,Endl 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...13E,4.942782,10.760621501701133,,0.93,1.47,0.6725388438563208,,0.992,0.07,0.057999999999999996,0.7846286511657077,,,5515.0,130.0,122.0,,0.000952303,,0.2,0.07,,,,25.097882459576176,25.097882459576176,0.038,0.7285837475110142,0.2,,,,0.064,126.0,,2.0,250.1739879881799,40.42616638355624
Kepler-16 b,0.646795,,0.0107801,0.0107801,,,1.03091,0.050542699999999996,0.050542699999999996,0.0069,-0.3,,0.2,0.2,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.6527,105.8329316059054,105.8329316059054,5.085065782866326,5.085065782866326,0.6897,0.0034,0.0035,,Doyle 2011,http://adsabs.harvard.edu/abs/2011Sci...333.1602D,228.77599999999998,8.449329674981577,,1.03091,3.563,0.02578065568115897,,0.6489,0.0013,0.0013,0.02914334990044057,,,4450.0,150.0,150.0,,0.0107801,,0.050542699999999996,0.2,,,,5.085065782866326,5.085065782866326,0.00345,0.02746200279079976,0.050542699999999996,,,,0.0013,150.0,,,0.35412136882289447,0.04920468440991492
Kepler-17 b,0.0267923,,0.000461936,0.000461936,,,1.3,0.14,0.14,0.0,0.26,,0.1,0.1,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.53,788.0040408757657,788.0040408757657,32.43159611328713,32.43159611328713,1.16,0.06,0.06,,Desert 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...14D,1.4857108,14.907944372148444,,1.3,1.415,0.4483592292375472,,1.05,0.03,0.03,0.4483592292375472,,,5781.0,85.0,85.0,,0.000461936,,0.14,0.1,,,,32.43159611328713,32.43159611328713,0.06,0.4483592292375472,0.14,,,,0.03,85.0,,6.0,1539.0769382049339,136.91191347510494
Kepler-18 b,0.0447299,,0.000745498,0.000745498,,,4.9,2.4,2.4,0.0,0.2,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.41,6.991965451441196,6.991965451441196,3.495982725720598,3.495982725720598,0.972,0.042,0.042,,Cochran 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....7C,3.504725,2.0000184318213887,,4.9,1.01,0.09998410811997303,,1.1079999999999999,0.051,0.051,0.09998410811997303,,,5383.0,44.0,44.0,,0.000745498,,2.4,0.04,,,,3.495982725720598,3.495982725720598,0.042,0.09998410811997303,2.4,,,,0.051,44.0,,0.4,462.2437369588861,47.7136279658241
Kepler-18 c,0.0752115,,0.00125353,0.00125353,,,0.59,0.07,0.07,0.000338541,0.2,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.41,17.289223661745506,17.289223661745506,1.9068996685748718,1.9068996685748718,0.972,0.042,0.042,,Cochran 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....7C,7.641589999999999,5.4899906273028005,,0.59,1.01,0.2599990334425613,,1.1079999999999999,0.051,0.051,0.2599990334425613,,,5383.0,44.0,44.0,,0.00125353,,0.07,0.04,,,,1.9068996685748718,1.9068996685748718,0.042,0.2599990334425613,0.07,,,,0.051,44.0,,0.4,163.4927088514103,16.87601858093256
Kepler-18 d,0.117171,,0.00195285,0.00195285,,,0.27,0.03,0.03,0.000521567,0.2,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.41,16.3993371497439,16.3993371497439,1.398393090288239,1.398393090288239,0.972,0.042,0.042,,Cochran 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....7C,14.85888,6.97998922688575,,0.27,1.01,0.3299991181072733,,1.1079999999999999,0.051,0.051,0.3299991181072733,,,5383.0,44.0,44.0,,0.00195285,,0.03,0.04,,,,1.398393090288239,1.398393090288239,0.042,0.3299991181072733,0.03,,,,0.051,44.0,,0.4,67.36380610356761,6.953413265918972
Kepler-20 b,0.0453704,,0.000756174,0.000756174,,,6.5,2.7,2.0,0.0,0.02,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.4,8.474452817113589,8.474452817113589,2.1221060088380037,2.1221060088380037,0.912,0.034,0.034,,Gautier 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...15G,3.6961218999999996,1.9082953425001177,,6.5,1.51,0.2098130640159295,,0.9440000000000001,0.095,0.06,0.11989237879619324,,,5466.0,93.0,93.0,,0.000756174,,2.35,0.04,,,,2.1221060088380037,2.1221060088380037,0.034,0.16485272140606136,2.35,,,,0.0775,93.0,,,346.71060965950994,62.69890107487526
Kepler-20 c,0.0930411,,0.00155068,0.00155068,,,2.91,1.08,0.85,0.0,0.02,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.4,15.733765602088985,15.733765602088985,3.3142234056442703,3.3142234056442703,0.912,0.034,0.034,,Gautier 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...15G,10.854092,3.0672591141562533,,2.91,1.51,0.3097231928630784,,0.9440000000000001,0.095,0.06,0.1998213785923708,,,5466.0,93.0,93.0,,0.00155068,,0.965,0.04,,,,3.3142234056442703,3.3142234056442703,0.034,0.2547722857277245,0.965,,,,0.0775,93.0,,,82.44468734941518,14.909236784576787
Kepler-20 d,0.34532399999999996,,0.0057554,0.0057554,,,2.035,0.0,4.07,0.0,0.02,,0.04,0.04,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.4,7.52796316661645,7.52796316661645,7.218473350406747,7.218473350406747,0.912,0.034,0.034,,Gautier 2012,http://adsabs.harvard.edu/abs/2012ApJ...749...15G,77.61184,2.7475453567676893,,2.035,1.51,0.2997315074395196,,0.9440000000000001,0.095,0.06,0.16984856411784074,,,5466.0,93.0,93.0,,0.0057554,,2.035,0.04,,,,7.218473350406747,7.218473350406747,0.034,0.23479003577868016,2.035,,,,0.0775,93.0,,,5.984926514288709,1.0823098392864097
Kepler-30 b,0.185524,,0.00499738,0.00499738,,,1.02,0.13,0.13,0.042,0.18,,0.27,0.27,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.77,11.30060525258612,11.30060525258612,1.4000743401626996,1.4000743401626996,0.99,0.08,0.08,,Sanchis-Ojeda 2012,http://adsabs.harvard.edu/abs/2012Natur.487..449S,29.334,3.896521926592559,,1.02,2.0,0.1998213785923708,,0.95,0.12,0.12,0.1998213785923708,,,5498.0,54.0,54.0,,0.00499738,,0.13,0.27,,,,1.4000743401626996,1.4000743401626996,0.08,0.1998213785923708,0.13,,,,0.12,54.0,,1.94,21.49590845318025,5.616502819221962
Kepler-30 c,0.30001300000000003,,0.00808117,0.00808117,,,1.88,0.17,0.17,0.0111,0.18,,0.27,0.27,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.77,640.0349829265842,640.0349829265842,50.00272310937029,50.00272310937029,0.99,0.08,0.08,,Sanchis-Ojeda 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,60.3231,12.288966024364624,,1.88,2.0,0.3996427571847415,,0.95,0.12,0.12,0.3996427571847415,,,5498.0,54.0,54.0,,0.00808117,,0.17,0.27,,,,50.00272310937029,50.00272310937029,0.08,0.3996427571847415,0.17,,,,0.12,54.0,,1.94,8.22007642018095,2.1477596937008836
Kepler-30 d,0.534239,,0.0143903,0.0143903,,,0.19,0.02,0.02,0.022000000000000002,0.18,,0.27,0.27,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.77,23.101199598272572,23.101199598272572,2.7001413272069903,2.7001413272069903,0.99,0.08,0.08,,Sanchis-Ojeda 2012,http://adsabs.harvard.edu/abs/2012Natur.487..449S,143.343,8.792145141656606,,0.19,2.0,0.4995540069299634,,0.95,0.12,0.12,0.4995540069299634,,,5498.0,54.0,54.0,,0.0143903,,0.02,0.27,,,,2.7001413272069903,2.7001413272069903,0.08,0.4995540069299634,0.02,,,,0.12,54.0,,1.94,2.592297404332664,0.677321188215409
Kepler-34 b,0.86856,,0.0144767,0.0144767,,,0.613,0.041,0.045,0.182,,,,,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,,,,,69.92092578085769,69.92092578085769,3.1781661142914537,3.495982725720598,1.0479,0.003,0.0033,,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,288.822,8.563661278437152,,0.613,,0.13450776877126416,,1.1618,0.0030999999999999995,0.0027,0.15692573023314152,,,,,,,0.0144767,,0.043,,,,,3.3370744200060263,3.3370744200060263,0.00315,0.14571674950220284,0.043,,,,0.0029,,,,,
Kepler-35 b,0.48628000000000005,,0.00810778,0.00810778,,,0.41,0.069,0.07,0.042,,,,,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,,,,,40.36620563422718,40.36620563422718,6.3563322285829065,6.3563322285829065,0.8877,0.005299999999999999,0.0051,,Welsh 2012,http://adsabs.harvard.edu/abs/2012Natur.481..475W,131.458,8.160137972123357,,0.41,,0.15692573023314152,,1.0284,0.0019,0.002,0.15692573023314152,,,,,,,0.00810778,,0.0695,,,,,6.3563322285829065,6.3563322285829065,0.0052,0.15692573023314152,0.0695,,,,0.00195,,,,,
Kepler-36 b,0.115423,,0.00192372,0.00192372,,,7.46,0.5900000000000001,0.74,0.0,,,,,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,,4.461477809581199,4.461477809581199,0.2706952137189917,0.3308502706638546,1.071,0.043,0.043,,Carter 2012,http://adsabs.harvard.edu/abs/2012Sci...337..556C,13.839889999999999,1.4846743337357518,,7.46,0.3508,0.03496876927611671,,1.626,0.019,0.019,0.03496876927611671,,,5911.0,66.0,66.0,,0.00192372,,0.665,,,,,0.30077274219142314,0.30077274219142314,0.043,0.03496876927611671,0.665,,,,0.019,66.0,,,217.36521938529697,13.1358050475231
Kepler-36 c,0.128401,,0.00214002,0.00214002,,,0.89,0.04999999999999999,0.07,0.0,,,,,Carter 2012,http://adsabs.harvard.edu/abs/2012Sci...337..556C,,,,,8.100827608717486,8.100827608717486,0.4611836848448328,0.6015442131164004,1.071,0.043,0.043,,Carter 2012,http://adsabs.harvard.edu/abs/2012Sci...337..556C,16.23855,3.675716215173797,,0.89,0.3508,0.053951738592997914,,1.626,0.019,0.019,0.053951738592997914,,,5911.0,66.0,66.0,,0.00214002,,0.06,,,,,0.5313639489806166,0.5313639489806166,0.043,0.053951738592997914,0.06,,,,0.019,66.0,,,175.6458761239005,10.614623028232543
Kepler-39 b,0.155007,,0.00305317,0.00305317,,,12.4,2.6,3.4,0.121,-0.29,,0.1,0.1,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.1,5778.064904087576,5778.064904087576,228.13257748317764,228.13257748317764,1.1,0.06,0.07,,Bouchy 2011,http://adsabs.harvard.edu/abs/2011A%26A...533A..83B,21.0874,13.67495649174519,,12.4,0.57,1.1208980730938678,,1.39,0.1,0.11,1.3450776877126416,,,6260.0,140.0,140.0,,0.00305317,,3.0,0.1,,,,228.13257748317764,228.13257748317764,0.065,1.2329878804032548,3.0,,,,0.105,140.0,,16.0,110.79346917827533,19.936459356502013
Kepler-4 b,0.0455763,,0.000894387,0.000894387,,,1.91,0.4500000000000001,0.36,0.0,0.17,,0.06,0.06,Borucki 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.126B,,,,4.25,24.54430948578889,24.54430948578889,4.074250050215928,4.074250050215928,1.2229999999999999,0.091,0.053,,Borucki 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.126B,3.21346,4.001606120945109,,1.91,,0.21297063388783494,,1.4869999999999999,0.084,0.071,0.21297063388783494,,,5857.0,120.0,120.0,,0.000894387,,0.405,0.06,,,,4.074250050215928,4.074250050215928,0.07200000000000001,0.21297063388783494,0.405,,,,0.0775,120.0,,2.1,1123.9178089143288,155.41804722703336
Kepler-40 b,0.08066439999999998,,0.00134442,0.00134442,,,1.68,0.43,0.53,0.0,0.1,,0.1,0.15,Santerne 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A..63S,,,,3.94,691.8359124234206,691.8359124234206,106.87155629205584,106.87155629205584,1.48,0.06,0.06,,Santerne 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A..63S,6.873489999999999,13.114507455198257,,1.68,,0.4483592292375472,,2.13,0.06,0.06,0.4483592292375472,,,6510.0,100.0,100.0,,0.00134442,,0.48,0.125,,,,106.87155629205584,106.87155629205584,0.06,0.4483592292375472,0.48,,,,0.06,100.0,,9.0,1123.5934416132698,100.87631304140174
Kepler-41 b,0.028953700000000002,,0.000924056,0.000924056,,,1.02,0.18,0.18,0.0,-0.09,,0.16,0.16,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.44,156.85679948779753,156.85679948779753,22.62399795621171,22.62399795621171,0.94,0.09,0.09,,Santerne 2011,http://adsabs.harvard.edu/abs/2011A%26A...536A..70S,1.8555580000000003,9.42675279471943,,1.02,,0.3586873833900377,,0.966,0.032,0.032,0.3586873833900377,,,5660.0,100.0,100.0,,0.000924056,,0.18,0.16,,,,22.62399795621171,22.62399795621171,0.09,0.3586873833900377,0.18,,,,0.032,100.0,,4.5,1024.9476573599113,118.90323291356691
Kepler-43 b,0.0449294,,0.00102112,0.00102112,,,2.33,0.36,0.36,0.0,0.33,,0.11,0.11,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.26,1027.0021326704832,1027.0021326704832,58.42390986240835,58.42390986240835,1.32,0.09,0.09,,Bonomo 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A..96B,3.024095,13.450776877126415,,2.33,0.65,0.6725388438563208,,1.42,0.07,0.07,0.6725388438563208,,,6041.0,143.0,143.0,,0.00102112,,0.36,0.11,,,,58.42390986240835,58.42390986240835,0.09,0.6725388438563208,0.36,,,,0.07,143.0,,5.5,1193.550073255535,171.93707360575863
Kepler-44 b,0.0454854,,0.0012741,0.0012741,,,0.65,0.12,0.12,0.0,0.26,,0.1,0.1,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.15,324.51936376418604,324.51936376418604,22.26797978808878,22.26797978808878,1.19,0.1,0.1,,Bonomo 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A..96B,3.24674,13.899136106363963,,0.65,0.48,0.7846286511657077,,1.52,0.09,0.09,0.7846286511657077,,,5757.0,134.0,134.0,,0.0012741,,0.12,0.1,,,,22.26797978808878,22.26797978808878,0.1,0.7846286511657077,0.12,,,,0.09,134.0,,4.0,1100.5706000284442,176.88198491376443
Kepler-45 b,0.0298817,,0.00101294,0.00101294,,,0.76661,0.277525,0.277525,0.11,0.13,,0.13,0.13,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.7,162.5628789293964,162.5628789293964,18.432441794717285,18.432441794717285,0.59,0.06,0.06,,Johnson 2012,http://adsabs.harvard.edu/abs/2012AJ....143..111J,2.4552389999999997,10.760621501701133,,0.76661,5.632000000000001,1.2329878804032548,,0.55,0.11,0.11,1.2329878804032548,,,3820.0,90.0,90.0,,0.00101294,,0.277525,0.13,,,,18.432441794717285,18.432441794717285,0.06,1.2329878804032548,0.277525,,,,0.11,90.0,,,64.72291636320051,26.95752006702445
Kepler-5 b,0.0506416,,0.000844027,0.000844027,,,0.894,0.079,0.079,0.0,0.04,,0.06,0.06,Koch 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.131K,,,,3.96,672.7001742492719,672.7001742492719,23.853185482575075,23.853185482575075,1.374,0.059,0.04,,Koch 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.131K,3.54846,16.04005142597325,,0.894,,0.5212176039886486,,1.7930000000000001,0.062,0.043,0.5212176039886486,,,6297.0,60.0,60.0,,0.000844027,,0.079,0.06,,,,23.853185482575075,23.853185482575075,0.0495,0.5212176039886486,0.079,,,,0.0525,60.0,,4.8,1768.3587070717022,136.8981640097057
Kepler-6 b,0.0456089,,0.0007601489999999999,0.0007601489999999999,,,0.35200000000000004,0.022,0.018000000000000002,0.0,0.34,,0.04,0.04,Dunham 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.136D,,,,4.236000000000001,212.73881209199558,212.73881209199558,9.835121075625187,9.835121075625187,1.209,0.038000000000000006,0.044000000000000004,,Dunham 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.136D,3.234723,14.829481507031876,,0.35200000000000004,,0.3250604411972217,,1.391,0.028,0.017,0.2914334990044057,,,5647.0,44.0,44.0,,0.0007601489999999999,,0.02,0.04,,,,9.835121075625187,9.835121075625187,0.040999999999999995,0.3082469701008137,0.02,,,,0.0225,44.0,,3.0,848.6254752151305,47.470491897630424
Kepler-68 b,0.061775,,0.00102958,0.00102958,,,3.32,0.98,0.86,0.0,0.12,,0.07400000000000001,0.07400000000000001,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,,,,4.281000000000001,8.321392337049312,8.321392337049312,2.4061832087978305,2.205666352314954,1.079,0.051,0.051,,Gilliland 2013,http://adsabs.harvard.edu/abs/2013ApJ...766...40G,5.398763,2.307940341481005,,3.32,0.7903,0.0899196764114705,,1.2429999999999999,0.019,0.019,0.05994641357771122,,,5793.0,74.0,74.0,,0.00102958,,0.92,0.07400000000000001,,,,2.305924780556392,2.305924780556392,0.051,0.07493304499459087,0.92,,,,0.019,74.0,,0.5,409.0917422437698,27.915884259805498
Kepler-68 c,0.09070189999999999,,0.0015117000000000002,0.0015117000000000002,,,28.0,23.0,13.0,0.0,0.12,,0.07400000000000001,0.07400000000000001,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,,,,4.281000000000001,4.812379130260117,4.812379130260117,3.60995176257909,2.5057615094908106,1.079,0.051,0.051,,Gilliland 2013,http://adsabs.harvard.edu/abs/2013ApJ...766...40G,9.605085,0.9521491099857324,,28.0,0.7903,0.04196238862357129,,1.2429999999999999,0.019,0.019,0.036966994271021146,,,5793.0,74.0,74.0,,0.0015117000000000002,,18.0,0.07400000000000001,,,,3.05785663603495,3.05785663603495,0.051,0.03946469144729622,18.0,,,,0.019,74.0,,0.5,189.76383647910262,12.949248872161402
Kepler-7 b,0.062236900000000005,,0.00103728,0.00103728,,,0.166,0.02,0.019,0.0,0.11,,0.03,0.03,Latham 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.140L,,,,3.98,139.12676418599978,139.12676418599978,12.238640981219245,12.238640981219245,1.347,0.125950554,4.9446e-05,,Latham 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.140L,4.885525,16.56687352032737,,0.166,0.304,0.5716580172778727,,1.8430000000000002,0.066,0.048,0.5604490365469339,,,5933.0,44.0,44.0,,0.00103728,,0.0195,0.03,,,,12.238640981219245,12.238640981219245,0.063,0.5660535269124034,0.0195,,,,0.057,44.0,,4.2,974.8594564783529,74.35321034237236
Kepler-77 b,0.0450195,,0.000750325,0.000750325,,,0.603,0.066,0.066,0.0,0.2,,0.05,0.05,Gandolfi 2013,http://adsabs.harvard.edu/abs/2013A%26A...557A..74G,,,,4.42,136.96529341167016,136.96529341167016,10.939374892035751,10.939374892035751,0.95,0.04,0.04,,Gandolfi 2013,http://adsabs.harvard.edu/abs/2013A%26A...557A..74G,3.57878087,10.760621501701133,,0.603,,0.17934369169501888,,0.99,0.02,0.02,0.17934369169501888,,,5520.0,60.0,60.0,,0.000750325,,0.066,0.05,,,,10.939374892035751,10.939374892035751,0.04,0.17934369169501888,0.066,,,,0.02,60.0,,1.5,402.8238867115573,27.421499767787875
